"Domain Name","Domain Type",Agency,City,State,"Is Live",SPF,DKIM
LONGTERMCARE.GOV,"Federal Agency","Department of Health And Human Services",Washington,DC,true,true,true
MEDICAID.GOV,"Federal Agency","Department of Health And Human Services",Baltimore,MD,true,false,true
MEDICALCOUNTERMEASURES.GOV,"Federal Agency","Department of Health And Human Services",Washington,DC,false,true,true
MEDICALRESERVECORPS.GOV,"Federal Agency","Department of Health And Human Services",Washington,DC,false,false,false
MEDICARE.GOV,"Federal Agency","Department of Health And Human Services",Baltimore,MD,true,true,true
MEDLINE.GOV,"Federal Agency","Department of Health And Human Services",Bethesda,MD,false,false,false
MEDLINEPLUS.GOV,"Federal Agency","Department of Health And Human Services",Bethesda,MD,true,true,true
MENTALHEALTH.GOV,"Federal Agency","Department of Health And Human Services",Rockville,MD,true,true,true
MESH.GOV,"Federal Agency","Department of Health And Human Services",Bethesda,MD,true,true,true
MIMEDICARE.GOV,"Federal Agency","Department of Health And Human Services",Baltimore,MD,true,false,true
MYMEDICARE.GOV,"Federal Agency","Department of Health And Human Services",Baltimore,MD,true,false,true
NATIONALCHILDRENSSTUDY.GOV,"Federal Agency","Department of Health And Human Services",Bethesda,MD,false,true,true
NCIFCRF.GOV,"Federal Agency","Department of Health And Human Services",Frederick,MD,true,true,true
NGC.GOV,"Federal Agency","Department of Health And Human Services",Rockville,MD,true,true,true
NIH.GOV,"Federal Agency","Department of Health And Human Services",Bethesda,MD,true,true,true
NIHSENIORHEALTH.GOV,"Federal Agency","Department of Health And Human Services",Bethesda,MD,true,true,true
NIOSH.GOV,"Federal Agency","Department of Health And Human Services",Atlanta,GA,false,true,true
NLM.GOV,"Federal Agency","Department of Health And Human Services",Bethesda,MD,true,true,true
NNLM.GOV,"Federal Agency","Department of Health And Human Services",Bethesda,MD,true,true,true
ORGANDONOR.GOV,"Federal Agency","Department of Health And Human Services",Rockville,MD,true,true,true
PANDEMICFLU.GOV,"Federal Agency","Department of Health And Human Services",Washington,DC,true,true,true
PHE.GOV,"Federal Agency","Department of Health And Human Services",Washington,DC,true,true,true
PSC.GOV,"Federal Agency","Department of Health And Human Services",Rockville,MD,true,true,true
PUBMED.GOV,"Federal Agency","Department of Health And Human Services",Bethesda,MD,true,true,true
PUBMEDCENTRAL.GOV,"Federal Agency","Department of Health And Human Services",Bethesda,MD,false,true,true
QUIC.GOV,"Federal Agency","Department of Health And Human Services",Rockville,MD,true,true,true
RECOVERYMONTH.GOV,"Federal Agency","Department of Health And Human Services",Rockville,MD,true,true,true
SAFEYOUTH.GOV,"Federal Agency","Department of Health And Human Services",Atlanta,GA,false,true,true
SAMHSA.GOV,"Federal Agency","Department of Health And Human Services",Rockville,MD,true,true,true
SELECTAGENTS.GOV,"Federal Agency","Department of Health And Human Services",Washington,DC,false,true,true
SMOKEFREE.GOV,"Federal Agency","Department of Health And Human Services",Rockville,MD,true,true,true
STOPALCOHOLABUSE.GOV,"Federal Agency","Department of Health And Human Services",Washington,DC,true,true,true
STOPBULLYING.GOV,"Federal Agency","Department of Health And Human Services",Washington,DC,true,true,true
STOPMEDICAREFRAUD.GOV,"Federal Agency","Department of Health And Human Services",Washington,DC,true,false,true
SURGEONGENERAL.GOV,"Federal Agency","Department of Health And Human Services",Washington,DC,true,true,true
THECOOLSPOT.GOV,"Federal Agency","Department of Health And Human Services",Rockville,MD,true,true,true
THEREALCOST.GOV,"Federal Agency","Department of Health And Human Services",Washington,DC,true,true,true
THISFREELIFE.GOV,"Federal Agency","Department of Health And Human Services",Washington,DC,true,true,true
TISSUEENGINEERING.GOV,"Federal Agency","Department of Health And Human Services",Bethesda,MD,false,true,true
TOBACCO.GOV,"Federal Agency","Department of Health And Human Services",Washington,DC,true,true,true
USABILITY.GOV,"Federal Agency","Department of Health And Human Services",Washington,DC,true,true,true
USBM.GOV,"Federal Agency","Department of Health And Human Services",Atlanta,GA,false,true,true
USPHS.GOV,"Federal Agency","Department of Health And Human Services",Rockville,MD,true,true,true
VACCINES.GOV,"Federal Agency","Department of Health And Human Services",Washington,DC,true,true,true
WHAGING.GOV,"Federal Agency","Department of Health And Human Services",Washington,DC,false,true,true
WHITEHOUSECONFERENCEONAGING.GOV,"Federal Agency","Department of Health And Human Services",Washington,DC,true,true,true
WOMENSHEALTH.GOV,"Federal Agency","Department of Health And Human Services",Washington,DC,true,true,true
YOUTH.GOV,"Federal Agency","Department of Health And Human Services",Washington,DC,true,true,true
BIOMETRICS.GOV,"Federal Agency","Department of Homeland Security",Arlington,VA,true,false,false
CBP.GOV,"Federal Agency","Department of Homeland Security",Washington,DC,true,false,true
CITIZENCORPS.GOV,"Federal Agency","Department of Homeland Security",Washington,DC,true,false,false
CPNIREPORTING.GOV,"Federal Agency","Department of Homeland Security",Washington,DC,false,false,false
DHS.GOV,"Federal Agency","Department of Homeland Security",Washington,DC,true,true,true
DISASTERASSISTANCE.GOV,"Federal Agency","Department of Homeland Security",Bluemont,VA,true,false,false
E-VERIFY.GOV,"Federal Agency","Department of Homeland Security",Washington,DC,true,false,false
EVERIFY.GOV,"Federal Agency","Department of Homeland Security",Washington,DC,true,false,false
EVUS.GOV,"Federal Agency","Department of Homeland Security",Washington,DC,false,false,false
FEMA.GOV,"Federal Agency","Department of Homeland Security",Washington,DC,true,true,true
FIRSTRESPONDER.GOV,"Federal Agency","Department of Homeland Security",Washington,DC,true,true,false
FIRSTRESPONDERTRAINING.GOV,"Federal Agency","Department of Homeland Security",Washington,DC,true,false,false
FLETA.GOV,"Federal Agency","Department of Homeland Security",Glynco,GA,true,false,false
FLETC.GOV,"Federal Agency","Department of Homeland Security",Glynco,GA,true,false,false
FLIGHTSCHOOLCANDIDATES.GOV,"Federal Agency","Department of Homeland Security",Rockville,MD,true,false,false
FLOODSMART.GOV,"Federal Agency","Department of Homeland Security",Bluemont,VA,true,false,false
GETYOUHOME.GOV,"Federal Agency","Department of Homeland Security",Washington,DC,false,false,false
GLOBALENTRY.GOV,"Federal Agency","Department of Homeland Security",Washington,DC,true,false,false
HOMELANDSECURITY.GOV,"Federal Agency","Department of Homeland Security",Washington,DC,true,false,false
ICE.GOV,"Federal Agency","Department of Homeland Security",Washington,DC,true,false,false
LISTO.GOV,"Federal Agency","Department of Homeland Security",Washington,DC,true,false,false
NMSC.GOV,"Federal Agency","Department of Homeland Security","St Augustine",FL,false,true,false
READY.GOV,"Federal Agency","Department of Homeland Security",Washington,DC,true,false,false
READYBUSINESS.GOV,"Federal Agency","Department of Homeland Security",Washington,DC,true,false,false
SAFECOMPROGRAM.GOV,"Federal Agency","Department of Homeland Security",Washington,DC,true,false,false
SAFETYACT.GOV,"Federal Agency","Department of Homeland Security",Washington,DC,false,false,false
SECRETSERVICE.GOV,"Federal Agency","Department of Homeland Security","Washington D.C.",DC,false,true,true
TSA.GOV,"Federal Agency","Department of Homeland Security",Arlington,VA,true,false,false
US-CERT.GOV,"Federal Agency","Department of Homeland Security",Washington,DC,true,true,false
USCG.GOV,"Federal Agency","Department of Homeland Security",Alexandria,VA,false,false,false
USCIS.GOV,"Federal Agency","Department of Homeland Security",Washington,DC,true,false,false
USSS.GOV,"Federal Agency","Department of Homeland Security",Washington,DC,false,false,false
DISASTERHOUSING.GOV,"Federal Agency","Department of Housing And Urban Development",Washington,DC,true,false,false
FHA.GOV,"Federal Agency","Department of Housing And Urban Development",Washington,DC,false,false,false
GINNIEMAE.GOV,"Federal Agency","Department of Housing And Urban Development",Washington,DC,true,true,false
HOMESALES.GOV,"Federal Agency","Department of Housing And Urban Development",Washington,DC,true,false,false
HUD.GOV,"Federal Agency","Department of Housing And Urban Development",Washington,DC,true,true,false
HUDOIG.GOV,"Federal Agency","Department of Housing And Urban Development",Washington,DC,true,true,false
HUDUSER.GOV,"Federal Agency","Department of Housing And Urban Development",Washington,DC,true,true,true
NATIONALHOUSING.GOV,"Federal Agency","Department of Housing And Urban Development",Washington,DC,true,false,false
NATIONALHOUSINGLOCATOR.GOV,"Federal Agency","Department of Housing And Urban Development",Washington,DC,false,false,false
NHL.GOV,"Federal Agency","Department of Housing And Urban Development",Washington,DC,true,false,false
NLS.GOV,"Federal Agency","Department of Housing And Urban Development",Washington,DC,true,false,false
ADA.GOV,"Federal Agency","Department of Justice",Rockville,MD,true,true,true
ADR.GOV,"Federal Agency","Department of Justice",Rockville,MD,true,true,false
AMBERALERT.GOV,"Federal Agency","Department of Justice",Potomac,MD,true,true,false
ATF.GOV,"Federal Agency","Department of Justice",Washington,DC,true,true,false
ATFONLINE.GOV,"Federal Agency","Department of Justice",Washington,DC,true,true,false
BATS.GOV,"Federal Agency","Department of Justice",Potomac,MD,false,true,false
BIOMETRICCOE.GOV,"Federal Agency","Department of Justice",Clarksburg,WV,true,false,false
BJA.GOV,"Federal Agency","Department of Justice","Washington ",DC,true,true,false
BJS.GOV,"Federal Agency","Department of Justice",Washington,DC,true,true,false
BOP.GOV,"Federal Agency","Department of Justice",Washington,DC,false,true,false
CAMPUSDRUGPREVENTION.GOV,"Federal Agency","Department of Justice",Springfield,VA,true,true,false
CJIS.GOV,"Federal Agency","Department of Justice",Washington,DC,true,false,false
CRIMESOLUTIONS.GOV,"Federal Agency","Department of Justice","Washinton ",DC,true,false,false
CRIMEVICTIMS.GOV,"Federal Agency","Department of Justice",Potomac,MD,true,true,false
CYBERCRIME.GOV,"Federal Agency","Department of Justice",Washington,DC,true,true,false
DEA.GOV,"Federal Agency","Department of Justice",Rockville,MD,true,true,false
DEADIVERSION.GOV,"Federal Agency","Department of Justice",Potomac,MD,false,true,false
DEAECOM.GOV,"Federal Agency","Department of Justice",Potomac,MD,false,true,false
DEALS.GOV,"Federal Agency","Department of Justice",Washington,DC,true,false,false
DOJ.GOV,"Federal Agency","Department of Justice",Potomac,MD,false,true,false
DSAC.GOV,"Federal Agency","Department of Justice",Potomac,MD,false,true,false
EGUARDIAN.GOV,"Federal Agency","Department of Justice",Washington,DC,false,false,false
ELDERJUSTICE.GOV,"Federal Agency","Department of Justice",Washington,DC,true,true,false
EPIC.GOV,"Federal Agency","Department of Justice",Rockville,MD,true,false,false
FARA.GOV,"Federal Agency","Department of Justice",potomac,MD,true,true,false
FBI.GOV,"Federal Agency","Department of Justice",Washington,DC,true,true,true
FBIJOBS.GOV,"Federal Agency","Department of Justice",Washington,DC,true,false,false
FIRSTFREEDOM.GOV,"Federal Agency","Department of Justice",Potomac,MD,true,true,false
FOIA.GOV,"Federal Agency","Department of Justice",Washington,DC,true,true,false
FORFEITURE.GOV,"Federal Agency","Department of Justice",Potomac,MD,false,true,false
FPI.GOV,"Federal Agency","Department of Justice",Washington,DC,false,true,false
GETSMARTABOUTDRUGS.GOV,"Federal Agency","Department of Justice",Potomac,MD,true,true,false
IC3.GOV,"Federal Agency","Department of Justice",Fairmont,WV,true,true,false
INTERPOL.GOV,"Federal Agency","Department of Justice",Potomac,MD,true,true,false
IPRCENTER.GOV,"Federal Agency","Department of Justice",Washington,DC,false,false,false
JUSTICE.GOV,"Federal Agency","Department of Justice",Washington,DC,true,true,false
JUSTTHINKTWICE.GOV,"Federal Agency","Department of Justice",Potomac,MD,true,false,false
JUVENILECOUNCIL.GOV,"Federal Agency","Department of Justice",Potomac,MD,true,true,false
LEARNATF.GOV,"Federal Agency","Department of Justice",Washington,DC,false,true,false
LEARNDOJ.GOV,"Federal Agency","Department of Justice",Washington,DC,true,true,false
LEO.GOV,"Federal Agency","Department of Justice",Potomac,MD,false,true,true
LEP.GOV,"Federal Agency","Department of Justice",Rockville,MD,true,true,false
MALWAREINVESTIGATOR.GOV,"Federal Agency","Department of Justice",Washington,DC,false,false,false
MEDALOFVALOR.GOV,"Federal Agency","Department of Justice",Potomac,MD,true,false,false
NAMUS.GOV,"Federal Agency","Department of Justice",Potomac,MD,true,true,false
NATIONALGANGCENTER.GOV,"Federal Agency","Department of Justice",Tallahassee,FL,true,true,false
NCIRC.GOV,"Federal Agency","Department of Justice",Tallahassee,FL,true,true,false
NCJRS.GOV,"Federal Agency","Department of Justice",Potomac,MD,true,true,false
NICIC.GOV,"Federal Agency","Department of Justice",Washington,DC,true,true,false
NICSEZCHECKFBI.GOV,"Federal Agency","Department of Justice",Washington,DC,true,false,false
NIEM.GOV,"Federal Agency","Department of Justice",Tallahassee,FL,true,true,false
NIJ.GOV,"Federal Agency","Department of Justice",Washington,DC,true,true,false
NMVTIS.GOV,"Federal Agency","Department of Justice",Washington,DC,true,false,false
NSOPR.GOV,"Federal Agency","Department of Justice",Tallahassee,FL,true,false,false
NSOPW.GOV,"Federal Agency","Department of Justice",Washington,DC,true,true,false
NVTC.GOV,"Federal Agency","Department of Justice",Washington,DC,true,false,true
OJJDP.GOV,"Federal Agency","Department of Justice",Potomac,MD,true,false,false
OJP.GOV,"Federal Agency","Department of Justice",Washington,DC,true,false,false
OVC.GOV,"Federal Agency","Department of Justice",Potomac,MD,true,true,false
OVCTTAC.GOV,"Federal Agency","Department of Justice",Potomac,MD,true,true,false
PROJECTSAFECHILDHOOD.GOV,"Federal Agency","Department of Justice",Potomac,MD,true,true,false
PROJECTSAFENEIGHBORHOODS.GOV,"Federal Agency","Department of Justice",Rockville,MD,true,false,false
PSOB.GOV,"Federal Agency","Department of Justice",Potomac,MD,true,true,false
RCFL.GOV,"Federal Agency","Department of Justice",McLean,VA,false,false,true
SCRA.GOV,"Federal Agency","Department of Justice",Potomac,MD,true,true,false
SERVICEMEMBERS.GOV,"Federal Agency","Department of Justice",Potomac,MD,true,true,false
SMART.GOV,"Federal Agency","Department of Justice",Washington,DC,true,true,false
STOPFRAUD.GOV,"Federal Agency","Department of Justice",Rockville,MD,true,true,false
TECHTRACK.GOV,"Federal Agency","Department of Justice",Arlington,VA,false,false,false
TRIBALJUSTICEANDSAFETY.GOV,"Federal Agency","Department of Justice",Potomac,MD,true,true,false
UCRDATATOOL.GOV,"Federal Agency","Department of Justice",Washington,DC,true,true,false
UNICOR.GOV,"Federal Agency","Department of Justice",Washington,DC,false,true,false
USDOJ.GOV,"Federal Agency","Department of Justice",Rockville,MD,true,true,false
USERRA.GOV,"Federal Agency","Department of Justice",Potpmac,MD,true,true,false
USMARSHALS.GOV,"Federal Agency","Department of Justice",Rockville,MD,true,true,false
VCF.GOV,"Federal Agency","Department of Justice",Washington,DC,true,true,false
VEHICLEHISTORY.GOV,"Federal Agency","Department of Justice",Potomac,MD,true,false,false
